concentration,MCF10A-GM_(Broad)_72_R1,MCF10A-GM_(HMS)_72_R1,MCF10A-H2B_(HMS)_72_R1,MCF10A-HMS_(HMS)_72_R1,MCF10A-OHSU_(HMS)_72_R1,MCF10A-GM_(HMS)_72_R2,MCF10A-H2B_(HMS)_72_R2,MCF10A-HMS_(HMS)_72_R2,MCF10A-OHSU_(HMS)_72_R2,MCF10A-GM_(HMS)_72_R3,MCF10A-H2B_(HMS)_72_R3,MCF10A-HMS_(HMS)_72_R3,MCF10A-OHSU_(HMS)_72_R3,MCF10A-GM_(DToxS)_72_R1,MCF10A-GM_(DToxS)_72_R2,MCF10A-GM_(Neuro)_72_R2,MCF10A-GM_(Neuro)_72_R3,MCF10A-GM_(MEP)_72_R1,MCF10A-GM_(MEP)_72_R2,Median
7943.28234724,0.213240142984,0.157870002613,0.197370000008,0.0850620002227,0.243880000005,0.00924860989506,0.218620000004,0.124390001742,0.220080000004,0.0858200021854,0.177100000254,0.107720002589,0.0633360023872,0.165940000601,0.264570171343,-0.49407032694,0.30821,0.234711464537,0.262302795686,0.262302795686
8912.50938134,0.213240128224,0.157870002239,0.197370000006,0.0850620001882,0.243880000004,0.00924860855999,0.218620000003,0.124390001495,0.220080000003,0.0858200018661,0.177100000213,0.107720002229,0.063336002048,0.165940000525,0.264570156024,-0.501177824919,0.30821,0.234710489785,0.262299574632,0.262299574632
10000.0,0.213240114987,0.157870001919,0.197370000005,0.085062000159,0.243880000003,0.00924860740506,0.218620000003,0.124390001283,0.220080000003,0.0858200015935,0.17710000018,0.107720001919,0.0633360017569,0.165940000458,0.264570142075,-0.508218339816,0.30821,0.234709597908,0.262296596002,0.262296596002
11220.184543,0.213240103117,0.157870001644,0.197370000004,0.0850620001344,0.243880000003,0.00924860640595,0.218620000002,0.1243900011,0.220080000002,0.0858200013607,0.177100000151,0.107720001653,0.0633360015072,0.1659400004,0.264570129372,-0.515191575248,0.30821,0.234708781861,0.262293841551,0.262293841551
12589.2541179,0.213240092473,0.157870001409,0.197370000003,0.0850620001136,0.243880000002,0.00924860554164,0.218620000002,0.124390000944,0.220080000002,0.0858200011619,0.177100000127,0.107720001423,0.063336001293,0.165940000349,0.264570117806,-0.522097264252,0.30821,0.234708035196,0.26229129441,0.26229129441
14125.3754462,0.213240082927,0.157870001207,0.197370000003,0.085062000096,0.243880000002,0.00924860479395,0.218620000001,0.12439000081,0.220080000001,0.0858200009922,0.177100000107,0.107720001226,0.0633360011093,0.165940000305,0.264570107273,-0.528935168889,0.30821,0.234707352014,0.262288938975,0.262288938975
15848.9319246,0.213240074366,0.157870001034,0.197370000002,0.0850620000811,0.243880000001,0.00924860414714,0.218620000001,0.124390000695,0.220080000001,0.0858200008472,0.17710000009,0.107720001055,0.0633360009516,0.165940000266,0.264570097682,-0.535705079824,0.30821,0.234706726919,0.262286760821,0.262286760821
17782.7941004,0.21324006669,0.157870000886,0.197370000002,0.0850620000685,0.243880000001,0.00924860358759,0.218620000001,0.124390000597,0.220080000001,0.0858200007234,0.177100000076,0.107720000909,0.0633360008164,0.165940000233,0.264570088949,-0.542406815896,0.30821,0.234706154971,0.262284746605,0.262284746605
19952.6231497,0.213240059805,0.157870000759,0.197370000002,0.0850620000579,0.243880000001,0.00924860310355,0.218620000001,0.124390000512,0.220080000001,0.0858200006177,0.177100000064,0.107720000783,0.0633360007004,0.165940000203,0.264570080996,-0.549040223659,0.30821,0.234705631652,0.262282883988,0.262282883988
22387.2113857,0.213240053632,0.15787000065,0.197370000001,0.0850620000489,0.243880000001,0.00924860268481,0.218620000001,0.124390000439,0.220080000001,0.0858200005275,0.177100000053,0.107720000674,0.0633360006008,0.165940000177,0.264570073754,-0.555605176924,0.30821,0.234705152827,0.262281161562,0.262281161562
25118.8643151,0.213240048095,0.157870000557,0.197370000001,0.0850620000414,0.243880000001,0.00924860232257,0.21862,0.124390000377,0.22008,0.0858200004504,0.177100000045,0.10772000058,0.0633360005155,0.165940000155,0.26457006716,-0.562101576274,0.30821,0.234704714714,0.262279568776,0.262279568776
28183.8293126,0.21324004313,0.157870000478,0.197370000001,0.0850620000349,0.24388,0.0092486020092,0.21862,0.124390000323,0.22008,0.0858200003846,0.177100000038,0.1077200005,0.0633360004422,0.165940000135,0.264570061156,-0.568529348572,0.30821,0.23470431385,0.262278095873,0.262278095873
31622.7766017,0.213240038678,0.157870000409,0.197370000001,0.0850620000295,0.24388,0.00924860173811,0.21862,0.124390000277,0.22008,0.0858200003284,0.177100000032,0.10772000043,0.0633360003794,0.165940000118,0.264570055688,-0.574888446455,0.30821,0.23470394707,0.262276733829,0.262276733829
35481.3389234,0.213240034685,0.157870000351,0.197370000001,0.085062000025,0.24388,0.0092486015036,0.21862,0.124390000238,0.22008,0.0858200002805,0.177100000027,0.10772000037,0.0633360003254,0.165940000103,0.264570050709,-0.581178847818,0.30821,0.234703611474,0.262275474302,0.262275474302
39810.7170553,0.213240031105,0.1578700003,0.19737,0.0850620000211,0.24388,0.00924860130073,0.21862,0.124390000204,0.22008,0.0858200002395,0.177100000023,0.107720000319,0.0633360002792,0.16594000009,0.264570046175,-0.587400555286,0.30821,0.234703304412,0.262274309576,0.262274309576
44668.3592151,0.213240027894,0.157870000257,0.19737,0.0850620000178,0.24388,0.00924860112524,0.21862,0.124390000175,0.22008,0.0858200002045,0.177100000019,0.107720000275,0.0633360002395,0.165940000079,0.264570042047,-0.593553595682,0.30821,0.234703023457,0.262273232515,0.262273232515
50118.7233627,0.213240025014,0.157870000221,0.19737,0.0850620000151,0.24388,0.00924860097342,0.21862,0.12439000015,0.22008,0.0858200001746,0.177100000016,0.107720000237,0.0633360002055,0.165940000069,0.264570038288,-0.599638019477,0.30821,0.23470276639,0.262272236522,0.262272236522
56234.132519,0.213240022432,0.157870000189,0.19737,0.0850620000127,0.24388,0.00924860084208,0.21862,0.124390000129,0.22008,0.0858200001491,0.177100000013,0.107720000204,0.0633360001763,0.16594000006,0.264570034865,-0.605653900245,0.30821,0.23470253118,0.262271315494,0.262271315494
63095.734448,0.213240020117,0.157870000162,0.19737,0.0850620000108,0.24388,0.00924860072846,0.21862,0.124390000111,0.22008,0.0858200001273,0.177100000011,0.107720000175,0.0633360001512,0.165940000052,0.264570031747,-0.611601334099,0.30821,0.234702315969,0.26227046379,0.26227046379
70794.5784384,0.21324001804,0.157870000139,0.19737,0.0850620000091,0.24388,0.00924860063018,0.21862,0.124390000095,0.22008,0.0858200001087,0.177100000009,0.107720000151,0.0633360001297,0.165940000046,0.264570028909,-0.617480439135,0.30821,0.234702119055,0.262269676192,0.262269676192
79432.8234724,0.213240016178,0.157870000119,0.19737,0.0850620000077,0.24388,0.00924860054515,0.21862,0.124390000082,0.22008,0.0858200000928,0.177100000008,0.10772000013,0.0633360001113,0.16594000004,0.264570026324,-0.623291354858,0.30821,0.234701938884,0.262268947875,0.262268947875
89125.0938134,0.213240014508,0.157870000102,0.19737,0.0850620000065,0.24388,0.0092486004716,0.21862,0.12439000007,0.22008,0.0858200000793,0.177100000007,0.107720000112,0.0633360000955,0.165940000035,0.264570023971,-0.629034241616,0.30821,0.234701774032,0.262268274377,0.262268274377
